annotCls,ecg,anomalyScore,multiStepBestPredictions.1
0,981,0.075,983.834202334
0,981,0.1,981.834202334
0,985,0.175,981.631722466
0,985,0.1,985.442205726
0,987,0.0,985.442205726
0,987,0.0,987.442205726
0,987,0.0,987.442205726
0,988,0.0,987.518
0,993,0.2,988.3626
0,994,0.25,993.55382
0,994,0.15,994.55382
0,993,0.0,994.55382
0,989,0.0,945.19
0,990,0.0,989.55382
0,987,0.0,995.9215277
0,988,0.0,987.55382
0,989,0.0,987.487674
0,990,0.0,988.9413718
0,985,0.0,989.9413718
0,985,0.0,984.9413718
0,987,0.0,984.9413718
0,990,0.0,986.9413718
0,995,0.0,990.55896026
0,996,0.025,995.55896026
0,997,0.05,996.55896026
0,989,0.0,997.55896026
0,985,0.0,989.55896026
0,982,0.0,985.55896026
0,979,0.0,982.442205726
0,975,0.025,979.834202334
0,971,0.025,976.67682772
0,969,0.0,970.160076807
0,967,0.0,967.212053765
0,966,0.0,965.212053765
0,964,0.0,967.222240227
0,963,0.0,965.222240227
0,963,0.0,964.222240227
0,964,0.0,961.212053765
0,965,0.0,962.212053765
0,966,0.0,963.212053765
0,966,0.0,964.212053765
0,966,0.0,964.212053765
0,965,0.0,964.212053765
0,963,0.0,963.212053765
0,964,0.0,964.222240227
0,964,0.0,965.222240227
0,966,0.0,965.222240227
0,966,0.0,964.819905733
0,962,0.0,964.819905733
0,964,0.0,963.222240227
0,962,0.0,965.222240227
0,962,0.0,963.222240227
0,964,0.0,963.222240227
0,962,0.0,965.222240227
0,961,0.0,963.222240227
0,957,0.225,962.222240227
0,956,0.0,957.555568159
0,955,0.0,956.555568159
0,948,0.075,956.260492585
0,940,0.075,946.939105931
0,933,0.1,940.129416713
0,929,0.05,932.313666398
0,926,0.05,926.83353837
0,923,0.025,921.64063735
0,932,0.05,918.524473
0,955,0.625,927.64063735
0,983,0.8,956.260492585
0,1016,0.975,983.55896026
0,1046,0.6,1062.0
0,1086,0.575,992.4
0,1136,0.625,1130.0
0,1193,0.55,1192.64
0,1235,0.85,1243.0
0,1258,0.9,1292.0
0,1266,0.975,1298.0
0,1248,1.0,1261.64063735
0,1182,1.0,1190.0
0,1084,0.5,1094.0
0,994,0.9,998.0
0,946,0.725,992.212053765
0,943,1.0,943.583476859
0,955,0.075,940.690591699
0,963,0.1,955.632376092
0,964,0.0,963.555568159
0,962,0.025,964.555568159
0,958,0.05,962.555568159
0,958,0.05,959.260492585
0,959,0.075,957.019579628
0,959,0.0,958.31370574
0,957,0.025,958.31370574
0,954,0.075,956.31370574
0,952,0.0,955.260492585
0,953,0.025,953.260492585
0,954,0.05,954.260492585
0,956,0.1,955.260492585
0,958,0.075,956.285904999
0,955,0.075,956.919594018
0,954,0.1,955.285904999
0,954,0.05,954.285904999
0,958,0.025,953.9001335
0,958,0.05,957.843715813
0,956,0.1,959.090601069
0,955,0.1,955.93009345
0,953,0.075,954.93009345
0,954,0.05,952.93009345
0,954,0.05,953.351065415
0,954,0.05,953.84574579
0,953,0.05,953.892022053
0,951,0.025,952.924415437
0,952,0.05,950.647090806
0,953,0.05,951.647090806
0,953,0.05,952.647090806
0,954,0.0,953.052963564
0,952,0.0,954.037074495
0,951,0.0,952.325952146
0,951,0.0,951.282344809
0,951,0.0,950.897641367
0,952,0.0,950.928348957
0,953,0.0,951.94984427
0,951,0.0,953.325952146
0,948,0.0,950.94984427
0,948,0.0,947.364890989
0,949,0.0,947.364890989
0,952,0.0,948.364890989
0,953,0.0,952.528166503
0,950,0.0,953.528166503
0,949,0.0,949.364890989
0,948,0.0,947.655423692
0,952,0.0,946.655423692
0,953,0.0,952.669716552
0,953,0.0,953.669716552
0,954,0.0,953.768801586
0,953,0.0,954.53816111
0,950,0.05,953.676712777
0,951,0.0,948.655423692
0,953,0.0,949.158796584
0,952,0.0,953.173698944
0,951,0.0,952.721589261
0,949,0.0,950.011157609
0,950,0.0,948.007810326
0,949,0.0,949.007810326
0,951,0.0,948.605467228
0,951,0.0,950.605467228
0,950,0.0,951.32382706
0,949,0.0,950.226678942
0,947,0.0,948.858675259
0,950,0.0,946.858675259
0,952,0.0,949.858675259
0,952,0.0,952.721589261
0,951,0.0,952.801072682
0,949,0.0,951.801072682
0,946,0.0,949.260750877
0,949,0.0,946.260750877
0,951,0.0,949.260750877
0,949,0.0,951.260750877
0,949,0.0,949.782525614
0,948,0.0,949.782525614
0,947,0.0,948.782525614
0,947,0.0,947.782525614
0,950,0.0,947.782525614
0,950,0.0,950.782525614
0,949,0.0,951.44776793
0,946,0.0,950.013437551
0,944,0.0,947.013437551
0,945,0.0,945.013437551
0,950,0.0,946.013437551
0,952,0.0,951.013437551
0,949,0.0,954.209406286
0,944,0.0,951.209406286
0,943,0.0,946.209406286
0,945,0.0,940.690591699
0,946,0.0,941.219927411
0,947,0.0,948.209406286
0,945,0.0,949.209406286
0,943,0.0,947.209406286
0,943,0.0,940.690591699
0,946,0.0,940.690591699
0,949,0.0,944.657764431
0,950,0.0,951.209406286
0,951,0.0,952.209406286
0,949,0.0,952.8465844
0,953,0.0,950.59260908
0,952,0.0,954.59260908
0,955,0.0,953.59260908
0,960,0.025,956.705112483
0,961,0.0,960.763420748
0,961,0.0,962.888897711
0,961,0.0,962.622228398
0,964,0.0,962.135559878
0,967,0.0,964.794891915
0,971,0.0,965.212053765
0,969,0.0,969.212053765
0,969,0.0,968.948437636
0,969,0.0,968.948437636
0,969,0.0,968.948437636
0,972,0.0,968.948437636
0,973,0.0,971.948437636
0,974,0.0,972.948437636
0,970,0.0,973.973779404
0,970,0.0,969.948437636
0,969,0.0,968.763906345
0,974,0.025,968.134734441
0,973,0.0,974.281645583
0,972,0.0,972.134734441
0,971,0.025,971.134734441
0,969,0.0,970.134734441
0,970,0.025,968.094314109
0,971,0.025,969.094314109
0,972,0.05,970.666019876
0,970,0.025,972.066213913
0,968,0.0,970.066213913
0,964,0.025,967.446349739
0,967,0.025,964.794891915
0,970,0.05,966.446349739
0,971,0.0,969.446349739
0,971,0.0,971.512444818
0,967,0.0,971.658711372
0,965,0.0,967.461097961
0,967,0.0,965.461097961
0,971,0.05,967.461097961
0,969,0.0,971.461097961
0,967,0.05,970.522768572
0,967,0.0,968.522768572
0,965,0.0,968.522768572
0,967,0.0,964.586346263
0,971,0.05,968.522768572
0,969,0.0,972.522768572
0,966,0.0,971.265938001
0,965,0.025,968.265938001
0,966,0.0,967.265938001
0,964,0.025,968.265938001
0,967,0.0,966.265938001
0,969,0.025,969.265938001
0,967,0.0,971.265938001
0,964,0.025,969.265938001
0,964,0.025,964.182116768
0,967,0.0,964.182116768
0,966,0.0,969.265938001
0,969,0.025,967.027481738
0,967,0.0,971.265938001
0,963,0.0,969.265938001
0,964,0.0,963.794891915
0,964,0.0,964.794891915
0,966,0.0,964.794891915
0,964,0.0,965.37898209
0,964,0.0,964.794891915
0,959,0.075,962.965287463
0,959,0.0,960.705112483
0,957,0.0,959.763420748
0,960,0.0,958.705112483
0,962,0.0,959.934394524
0,961,0.0,963.45642434
0,957,0.05,962.45642434
0,958,0.075,958.705112483
0,959,0.075,959.705112483
0,960,0.1,960.705112483
0,960,0.1,961.705112483
0,959,0.05,959.427853317
0,958,0.05,960.705112483
0,953,0.175,959.705112483
0,959,0.025,954.705112483
0,961,0.0,958.299497322
0,960,0.025,961.562553549
0,960,0.05,960.993787484
0,959,0.025,960.395651239
0,957,0.025,958.693578738
0,961,0.05,956.693578738
0,963,0.05,961.276955867
0,963,0.0,964.393869107
0,962,0.0,964.393869107
0,959,0.0,963.393869107
0,959,0.0,957.909648125
0,962,0.0,960.393869107
0,962,0.0,963.393869107
0,962,0.0,963.393869107
0,963,0.0,963.393869107
0,961,0.0,964.393869107
0,960,0.0,962.393869107
0,962,0.025,960.375708375
0,962,0.0,961.962995862
0,963,0.0,961.962995862
0,962,0.0,962.962995862
0,960,0.0,961.962995862
0,960,0.0,959.962995862
0,962,0.0,959.374097104
0,965,0.0,961.561867973
0,964,0.025,965.119237216
0,963,0.0,963.561867973
0,963,0.0,962.561867973
0,959,0.0,962.561867973
0,964,0.0,957.909648125
0,964,0.0,963.561867973
0,965,0.025,963.561867973
0,967,0.0,964.561867973
0,966,0.05,969.265938001
0,967,0.025,965.561867973
0,970,0.075,969.265938001
0,977,0.4,972.265938001
0,979,0.1,978.697151908
0,980,0.125,980.697151908
0,980,0.025,979.409544008
0,981,0.025,979.409544008
0,981,0.0,980.409544008
0,980,0.0,980.886680806
0,983,0.075,979.920676564
0,983,0.025,983.55896026
0,984,0.025,982.920676564
0,983,0.0,984.55896026
0,985,0.0,982.920676564
0,987,0.0,985.55896026
0,985,0.025,987.55896026
0,986,0.0,985.991272182
0,987,0.0,985.327883359
0,987,0.0,987.991272182
0,988,0.0,987.993890527
0,989,0.0,988.695723369
0,987,0.0,989.787006358
0,985,0.0,987.787006358
0,982,0.0,984.950904451
0,979,0.05,981.950904451
0,981,0.025,978.044473595
0,981,0.0,980.950904451
0,984,0.0,980.931131516
0,982,0.0,983.950904451
0,978,0.0,981.951792061
0,974,0.1,977.366254443
0,981,0.25,976.4861566
0,987,0.0,980.366254443
0,990,0.025,986.950904451
0,985,0.0,991.765633116
0,980,0.0,986.765633116
0,973,0.0,981.65637811
0,974,0.05,975.4861566
0,972,0.05,976.4861566
0,972,0.0,974.4861566
0,967,0.05,974.4861566
0,966,0.0,969.4861566
0,963,0.05,965.561867973
0,961,0.0,962.561867973
0,962,0.0,960.561867973
0,961,0.0,961.093307581
0,959,0.0,960.093307581
0,960,0.0,958.065315307
0,956,0.025,959.065315307
0,956,0.075,955.693578738
0,958,0.05,955.693578738
0,960,0.05,957.693578738
0,959,0.0,959.645720715
0,958,0.025,959.3520045
0,955,0.075,957.693578738
0,955,0.075,954.693578738
0,959,0.05,954.693578738
0,959,0.0,959.3520045
0,959,0.0,959.3520045
0,956,0.025,959.3520045
0,955,0.05,955.693578738
0,956,0.0,954.693578738
0,958,0.0,955.693578738
0,960,0.0,957.585727581
0,958,0.0,960.3520045
0,956,0.025,958.84640315
0,952,0.05,955.693578738
0,946,0.05,953.59260908
0,940,0.025,944.626200102
0,935,0.05,937.690591699
0,929,0.1,933.755479201
0,919,0.025,926.583476859
0,913,0.3,914.524473
0,924,0.225,908.524473
0,948,0.1,921.583476859
0,984,0.75,949.59260908
0,1021,0.275,985.765633116
0,1063,0.55,1067.0
0,1118,0.875,1117.5
0,1177,0.475,1174.64
0,1223,0.475,1199.1
0,1250,0.925,1265.0
0,1264,1.0,1184.0
0,1249,0.575,1246.0
0,1196,0.475,1183.0
0,1117,0.875,1191.14844615
0,1034,0.975,1118.59260908
0,968,1.0,1040.14914987
0,937,1.0,974.149149874
0,928,0.05,935.755479201
0,932,0.05,925.583476859
0,945,0.025,927.148446145
0,953,0.0,943.172304571
0,954,0.0,954.59260908
0,952,0.0,956.185505116
0,949,0.0,953.59260908
0,948,0.0,950.59260908
0,951,0.0,949.59260908
0,952,0.025,952.59260908
0,953,0.0,953.829853582
0,950,0.0,954.829853582
0,949,0.0,952.014826356
0,948,0.0,949.510378449
0,949,0.0,948.510378449
0,950,0.0,949.510378449
0,949,0.0,950.510378449
0,948,0.0,949.657264914
0,947,0.0,948.657264914
0,946,0.0,947.657264914
0,946,0.0,944.4206132
0,947,0.0,944.59442924
0,947,0.0,947.657264914
0,945,0.0,947.657264914
0,944,0.025,944.727889229
0,943,0.025,943.727889229
0,945,0.0,939.583414189
0,947,0.0,944.727889229
0,948,0.0,947.657264914
0,949,0.0,948.657264914
0,948,0.0,949.657264914
0,946,0.0,948.657264914
0,947,0.0,946.657264914
0,949,0.0,947.657264914
0,949,0.0,949.657264914
0,950,0.0,949.657264914
0,950,0.0,950.657264914
0,948,0.0,950.76008544
0,951,0.0,948.532059808
0,953,0.0,951.532059808
0,953,0.0,954.580897507
0,953,0.0,954.706628255
0,953,0.0,954.194639778
0,951,0.0,953.836247845
0,950,0.0,952.272441866
0,952,0.0,950.290709306
0,951,0.0,952.585373491
0,949,0.0,950.903496514
0,948,0.0,948.63244756
0,947,0.0,947.63244756
0,946,0.0,946.63244756
0,949,0.0,945.63244756
0,947,0.0,948.63244756
0,949,0.0,946.63244756
0,946,0.0,948.63244756
0,946,0.0,945.63244756
0,945,0.0,944.449467908
0,948,0.0,943.914627536
0,950,0.0,947.63244756
0,948,0.0,949.63244756
0,946,0.0,948.342713292
0,946,0.0,944.914627536
0,946,0.0,944.640239275
0,948,0.0,945.048167492
0,948,0.025,948.342713292
0,948,0.025,948.342713292
0,946,0.025,948.334953632
0,945,0.0,946.234467543
0,946,0.0,943.933602071
0,951,0.0,944.933602071
0,950,0.0,951.342713292
0,950,0.0,951.739899304
0,947,0.0,950.917929513
0,947,0.0,946.55352145
0,948,0.0,945.787465015
0,951,0.0,948.642550659
0,951,0.0,951.642550659
0,949,0.0,952.349785461
0,946,0.0,949.944849823
0,944,0.05,945.15122551
0,945,0.0,944.944849823
0,945,0.0,943.505857857
0,945,0.0,943.505857857
0,943,0.0,943.505857857
0,942,0.025,941.505857857
0,941,0.0,938.583414189
0,941,0.0,937.583414189
0,944,0.0,937.583414189
0,944,0.0,942.505857857
0,944,0.0,942.505857857
0,942,0.0,942.505857857
0,941,0.0,941.892285971
0,945,0.0,937.583414189
0,945,0.0,943.505857857
0,947,0.0,943.505857857
0,946,0.0,947.944849823
0,947,0.0,945.5541005
0,948,0.0,946.38787035
0,953,0.0,948.944849823
0,956,0.0,953.585373491
0,960,0.0,957.909761444
0,960,0.0,960.84640315
0,959,0.0,961.792482205
0,961,0.0,960.254737544
0,963,0.0,962.254737544
0,967,0.0,964.478316281
0,970,0.0,969.4861566
0,968,0.0,972.4861566
0,967,0.0,970.64030962
0,966,0.0,969.64030962
0,968,0.0,958.847280097
0,969,0.0,970.64030962
0,972,0.025,971.64030962
0,972,0.0,974.64030962
0,969,0.0,974.64030962
0,966,0.025,964.593096068
0,968,0.0,961.593096068
0,969,0.0,970.64030962
0,972,0.0,971.64030962
0,971,0.0,974.64030962
0,969,0.0,973.64030962
0,968,0.025,970.548216734
0,970,0.0,965.515167248
0,972,0.05,971.548216734
0,972,0.05,973.683751714
0,967,0.025,973.683751714
0,966,0.0,964.960617073
0,966,0.025,967.683751714
0,967,0.05,963.072431951
0,968,0.05,964.072431951
0,971,0.1,966.250702366
0,969,0.025,970.075491656
0,968,0.0,968.075491656
0,967,0.05,970.0786262
0,966,0.0,966.052844159
0,969,0.05,965.036990912
0,969,0.025,968.036990912
0,965,0.05,968.036990912
0,966,0.075,964.036990912
0,965,0.075,965.036990912
0,966,0.0,964.036990912
0,967,0.0,965.036990912
0,967,0.075,966.036990912
0,965,0.075,966.625893638
0,965,0.025,964.738125547
0,964,0.05,964.738125547
0,964,0.05,963.738125547
0,967,0.05,963.738125547
0,967,0.05,966.738125547
0,967,0.025,967.716687883
0,965,0.075,967.501681518
0,964,0.025,965.624889096
0,964,0.025,964.351177063
0,967,0.05,964.351177063
0,965,0.05,967.351177063
0,965,0.075,966.145823944
0,964,0.075,966.145823944
0,964,0.025,965.145823944
0,965,0.1,963.555494214
0,964,0.075,964.68884595
0,965,0.025,963.68884595
0,965,0.075,964.482192165
0,963,0.125,964.482192165
0,960,0.325,962.482192165
0,960,0.125,960.944849823
0,961,0.0,960.134821396
0,961,0.075,961.094374977
0,960,0.125,961.366062484
0,960,0.0,960.256243739
0,957,0.0,959.879370617
0,958,0.075,956.915559432
0,958,0.075,957.915559432
0,961,0.075,957.915559432
0,961,0.0,960.915559432
0,961,0.0,961.840891602
0,958,0.0,961.588624122
0,963,0.125,958.412036885
0,962,0.0,963.412036885
0,966,0.125,962.412036885
0,963,0.0,967.145823944
0,963,0.0,963.412036885
0,961,0.0,962.678391912
0,961,0.0,961.412036885
0,962,0.0,960.68842582
0,964,0.0,961.774874339
0,963,0.0,963.774874339
0,961,0.0,963.442412037
0,960,0.0,960.781898074
0,961,0.0,959.247328652
0,964,0.0,960.173130056
0,963,0.0,964.009688426
0,964,0.0,963.906781898
0,963,0.0,964.334747329
0,960,0.0,963.53432313
0,957,0.0,959.721191039
0,958,0.025,955.904833728
0,962,0.05,956.904833728
0,962,0.0,962.074026191
0,962,0.0,962.074026191
0,959,0.025,962.074026191
0,961,0.0,957.904833728
0,965,0.05,959.904833728
0,965,0.05,965.074026191
0,966,0.0,965.074026191
0,963,0.0,966.074026191
0,964,0.0,963.074026191
0,965,0.0,963.151818334
0,966,0.025,964.706272834
0,968,0.15,965.706272834
0,966,0.1,969.145823944
0,963,0.0,965.706272834
0,962,0.0,962.706272834
0,970,0.675,961.833383609
0,973,0.975,970.944849823
0,975,0.725,973.944849823
0,975,0.55,975.239760525
0,976,0.425,975.944849823
0,975,0.5,976.562886173
0,977,0.45,975.562886173
0,978,0.475,977.094020321
0,982,0.575,978.094020321
0,983,0.2,1016.0
0,983,0.15,984.765633116
0,985,0.225,984.765633116
0,986,0.25,986.765633116
0,986,0.2,987.765633116
0,985,0.075,987.765633116
0,982,0.075,992.476677356
0,980,0.175,986.933674149
0,977,0.325,980.751625274
0,980,0.3,978.05259198
0,985,0.125,980.751625274
0,984,0.1,989.933674149
0,982,0.075,988.953571904
0,979,0.275,985.167500333
0,978,0.275,978.926137692
0,984,0.175,977.926137692
0,989,0.325,987.167500333
0,990,0.25,993.017250233
0,987,0.2,994.017250233
0,979,0.35,991.017250233
0,975,0.625,983.017250233
0,976,0.975,975.134406978
0,976,0.225,975.58577007
0,974,0.625,975.58577007
0,971,0.825,974.624889096
0,966,0.675,971.624889096
0,960,0.125,964.894390984
0,959,0.15,959.833383609
0,959,0.1,957.083368526
0,959,0.075,957.083368526
0,957,0.05,957.083368526
0,956,0.125,955.083368526
0,959,0.225,957.909761444
0,959,0.025,957.083368526
0,959,0.0,957.083368526
0,960,0.0,957.083368526
0,958,0.075,958.083368526
0,954,0.25,956.958357969
0,952,0.175,954.624889096
0,954,0.075,952.944849823
0,957,0.35,954.136833011
0,958,0.125,955.958357969
0,956,0.175,956.958357969
0,956,0.2,956.944849823
0,953,0.025,956.695783108
0,955,0.075,953.695783108
0,956,0.05,954.587048175
0,957,0.025,955.587048175
0,955,0.025,955.958357969
0,951,0.05,954.587048175
0,952,0.05,950.587048175
0,952,0.05,951.587048175
0,951,0.05,951.587048175
0,946,0.2,950.461394876
0,939,0.5,945.322976413
0,931,0.65,939.054197349
0,923,0.925,926.148446145
0,917,0.975,920.583476859
0,911,0.925,912.908433801
0,911,1.0,911.624889096
0,927,0.975,914.272488004
0,956,1.0,922.148446145
0,987,1.0,955.322976413
0,1025,0.975,986.99823786
0,1076,0.925,1025.6248891
0,1133,1.0,1077.40207676
0,1184,1.0,1132.99823786
0,1211,0.975,1183.32297641
0,1212,1.0,1211.6248891
0,1179,1.0,1207.9084338
0,1111,1.0,1178.32297641
0,1028,1.0,1111.6248891
0,960,1.0,1028.6248891
0,928,1.0,960.265981968
0,924,0.6,931.909295381
0,933,0.55,919.908433801
0,941,0.275,928.148446145
0,947,0.15,941.988346841
0,946,0.075,946.99823786
0,943,0.125,946.624889096
0,942,0.05,943.180927671
0,943,0.1,942.180927671
0,943,0.075,943.180927671
0,945,0.05,943.180927671
0,949,0.175,945.180927671
0,946,0.075,948.99823786
0,947,0.075,945.732054088
0,950,0.15,946.22664937
0,950,0.125,949.322976413
0,950,0.125,950.426083489
0,948,0.1,950.298258442
0,948,0.1,948.20878091
0,947,0.1,947.758654559
0,949,0.1,947.20878091
0,947,0.1,948.531058191
0,944,0.1,946.531058191
0,945,0.075,943.071740734
0,944,0.05,944.071740734
0,944,0.1,943.071740734
0,947,0.1,945.204289952
0,950,0.15,946.071740734
0,952,0.2,950.20878091
0,949,0.175,953.046146637
0,946,0.1,949.250218514
0,946,0.1,945.886195657
0,946,0.075,945.27515296
0,945,0.15,945.492607072
0,946,0.125,944.64482495
0,944,0.1,945.64482495
0,941,0.275,944.051377465
0,940,0.25,939.879966187
0,939,0.15,935.508389933
0,944,0.1,937.879966187
0,945,0.025,944.051377465
0,944,0.025,945.051377465
0,944,0.075,944.051377465
0,942,0.1,944.051377465
0,942,0.1,942.140828402
0,946,0.1,942.140828402
0,947,0.075,946.051377465
0,944,0.1,948.235964226
0,944,0.125,945.165174958
0,943,0.075,945.165174958
0,944,0.025,944.165174958
0,945,0.05,943.307304142
0,949,0.3,946.165174958
0,946,0.125,950.165174958
0,944,0.025,947.165174958
0,941,0.175,943.815112899
0,942,0.225,940.27057903
0,944,0.025,941.27057903
0,946,0.025,943.27057903
0,943,0.1,945.915622471
0,942,0.075,943.089405321
0,940,0.175,941.162583724
0,942,0.075,939.162583724
0,944,0.025,941.162583724
0,945,0.0,943.162583724
0,943,0.075,945.540935729
0,943,0.075,943.013808607
0,943,0.025,942.409666025
0,946,0.125,942.586766217
0,944,0.025,946.540935729
0,946,0.15,943.710736352
0,944,0.05,947.278655011
0,941,0.225,943.197515447
0,940,0.35,939.838260813
0,940,0.15,938.838260813
0,943,0.125,938.838260813
0,944,0.0,941.838260813
0,942,0.05,944.086782569
0,941,0.025,942.360747798
0,938,0.325,941.360747798
0,938,0.35,938.360747798
0,938,0.15,938.360747798
0,938,0.025,938.360747798
0,936,0.1,938.360747798
0,935,0.325,935.704312784
0,934,0.225,934.704312784
0,937,0.025,933.704312784
0,938,0.05,936.704312784
0,939,0.025,933.496129366
0,937,0.0,939.093018948
0,933,0.25,937.093018948
0,934,0.15,929.247290556
0,934,0.05,930.247290556
0,936,0.025,933.637554298
0,936,0.0,935.746288009
0,936,0.0,933.973103389
0,935,0.0,934.581172372
0,935,0.0,934.006820661
0,939,0.05,934.006820661
0,940,0.05,938.006820661
0,942,0.1,939.006820661
0,943,0.075,942.360747798
0,943,0.05,943.360747798
0,943,0.0,943.552523459
0,949,0.35,943.386766421
0,954,0.275,950.495058507
0,957,0.175,953.886195657
0,956,0.0,935.870850578
0,958,0.05,957.210933723
0,955,0.0,936.870850578
0,957,0.1,956.45082747
0,960,0.025,958.45082747
0,961,0.05,938.870850578
0,960,0.075,947.109595405
0,959,0.05,950.576716783
0,957,0.05,952.103701748
0,958,0.075,950.103701748
0,961,0.05,951.103701748
0,962,0.0,954.103701748
0,960,0.0,958.072591224
0,960,0.05,956.072591224
0,963,0.1,956.650813857
0,962,0.025,961.894390984
0,964,0.0,959.6555697
0,966,0.05,964.126073688
0,963,0.0,966.688251582
0,962,0.0,963.688251582
0,960,0.025,959.6555697
0,964,0.025,957.6555697
0,961,0.0,963.581776107
0,961,0.0,958.75889879
0,960,0.0,958.531229153
0,960,0.0,958.271860407
0,956,0.05,958.490302285
0,959,0.0,954.943211599
0,962,0.0,957.943211599
0,962,0.0,960.943211599
0,963,0.0,960.943211599
0,960,0.025,961.943211599
0,958,0.0,958.943211599
0,958,0.0,956.36024812
0,961,0.0,956.36024812
0,961,0.0,959.36024812
0,959,0.0,960.752173684
0,959,0.0,958.826521579
0,953,0.1,958.826521579
0,956,0.075,954.046146637
0,956,0.0,955.826521579
0,958,0.0,955.826521579
0,956,0.0,957.826521579
0,953,0.05,955.826521579
0,952,0.1,952.047653606
0,954,0.0,953.046146637
0,954,0.025,952.433357524
0,952,0.05,953.503350267
0,951,0.025,951.652345187
0,953,0.0,950.652345187
0,951,0.0,952.652345187
0,949,0.0,951.432302646
0,951,0.025,948.702611852
0,952,0.0,950.702611852
0,952,0.0,952.391828296
0,950,0.025,952.391828296
0,950,0.0,950.391828296
0,953,0.0,949.674279808
0,953,0.025,952.771995865
0,955,0.05,952.771995865
0,952,0.0,954.826521579
0,949,0.0,951.771995865
0,951,0.0,948.771995865
0,950,0.025,950.771995865
0,953,0.0,950.440397106
0,954,0.025,953.008277974
0,951,0.0,955.463328079
0,953,0.0,951.008277974
0,953,0.0,952.105794582
0,955,0.0,952.105794582
0,956,0.0,956.068921531
0,956,0.0,955.826521579
0,954,0.0,955.826521579
0,952,0.0,955.068921531
0,946,0.05,951.105794582
0,946,0.0,946.270736495
0,950,0.225,946.270736495
0,953,0.0,949.105794582
0,950,0.175,953.148245072
0,949,0.025,950.574056207
0,949,0.0,948.501839345
0,949,0.025,948.501839345
0,952,0.0,948.501839345
0,952,0.1,953.00377155
0,954,0.05,953.00377155
0,952,0.0,955.00377155
0,951,0.125,953.302640085
0,950,0.175,952.302640085
0,951,0.0,949.351287542
0,952,0.125,950.245901279
0,953,0.075,951.772130895
0,954,0.025,954.302640085
0,950,0.0,955.21184806
0,951,0.125,949.772130895
0,954,0.05,952.148293642
0,954,0.0,955.148293642
0,952,0.0,955.703805549
0,950,0.0,951.348344139
0,948,0.0,949.348344139
0,953,0.0,946.943840897
0,956,0.0,954.192663884
0,959,0.0,955.826521579
0,962,0.0,958.826521579
0,965,0.0,961.826521579
0,961,0.0,965.935070293
0,960,0.0,960.826521579
0,967,0.225,958.678565105
0,964,0.0,968.402076761
0,964,0.0,962.774995574
0,964,0.0,963.754549205
0,964,0.0,963.828184443
0,965,0.0,963.87972911
0,969,0.075,964.915810377
0,974,0.325,968.915810377
0,976,0.15,972.606069957
0,974,0.35,976.52424897
0,970,0.3,974.52424897
0,969,0.1,973.081453732
0,971,0.075,972.081453732
0,974,0.225,971.604779743
0,974,0.0,973.766974279
0,970,0.0,974.736881995
0,964,0.1,970.515817397
0,966,0.0,963.915810377
0,971,0.2,964.141067264
0,974,0.0,971.515817397
0,970,0.0,974.515817397
0,967,0.0,971.261072178
0,964,0.0,965.141067264
0,967,0.0,962.141067264
0,970,0.05,964.798747085
0,972,0.075,971.261072178
0,968,0.0,972.537370884
0,962,0.025,969.779912329
0,958,0.0,960.774995574
0,959,0.0,956.774995574
0,955,0.0,957.774995574
0,953,0.0,957.334864719
0,948,0.35,955.334864719
0,947,0.0,946.943840897
0,945,0.025,946.472578669
0,946,0.0,945.270736495
0,946,0.0,945.330805068
0,946,0.0,945.831563548
0,946,0.0,945.882094483
0,944,0.05,945.917466138
0,941,0.15,944.270736495
0,942,0.05,940.006820661
0,943,0.0,941.589515546
0,944,0.025,942.589515546
0,943,0.0,944.012660882
0,943,0.0,943.308862618
0,944,0.0,942.916203832
0,946,0.0,943.941342683
0,948,0.025,946.258939878
0,949,0.025,948.559558408
0,948,0.025,949.559558408
0,948,0.075,948.559558408
0,946,0.025,948.559558408
0,946,0.0,946.258939878
0,947,0.0,945.791690885
0,946,0.0,946.85418362
0,943,0.05,946.197928534
0,934,0.425,943.258939878
0,926,0.25,933.006820661
0,925,0.275,921.908433801
0,922,0.375,920.908433801
0,915,0.25,917.908433801
0,905,0.775,910.604
0,901,1.0,907.0
0,918,0.975,903.0
0,949,1.0,917.8
0,987,0.5,947.943840897
0,1027,0.325,1021.0
0,1077,0.55,1078.0
0,1127,0.95,1134.0
0,1175,0.875,1184.348
0,1212,0.675,1221.0
0,1227,0.975,1213.0
0,1214,1.0,1226.4063129
0,1163,1.0,1179.67
0,1085,0.975,1083.0
0,1006,0.45,1035.6231
0,953,0.25,1004.9438409
0,931,0.425,948.148446145
0,922,0.175,927.235903661
0,918,0.025,918.235903661
0,921,0.4,917.8
0,929,0.45,915.665132563
0,937,0.45,923.665132563
0,940,0.05,936.006820661
0,940,0.0,939.281257915
0,940,0.0,939.281257915
0,939,0.0,941.019645368
0,937,0.0,939.713751757
0,938,0.0,937.19962623
0,940,0.0,938.19962623
0,940,0.0,940.19962623
0,939,0.0,940.739738361
0,938,0.0,939.517816853
0,936,0.0,938.062471797
0,938,0.0,936.062471797
0,942,0.0,938.062471797
0,944,0.0,941.281257915
0,940,0.05,943.281257915
0,938,0.0,940.062471797
0,939,0.0,936.843730258
0,940,0.0,937.843730258
0,940,0.0,939.490611181
0,941,0.0,939.943427826
0,940,0.0,940.960399478
0,940,0.0,939.960399478
