annotCls,ecg,anomalyScore,multiStepBestPredictions.1
0,988,0.0,986.148284708
0,986,0.0,986.148284708
0,985,0.0,984.148284708
0,983,0.0,983.148284708
0,983,0.0,981.148284708
0,986,0.0,981.148284708
0,985,0.0,984.148284708
0,981,0.0,983.148284708
0,982,0.0,979.990830735
0,982,0.0,980.148284708
0,983,0.0,980.148284708
0,985,0.0,981.148284708
0,986,0.0,983.148284708
0,985,0.0,984.148284708
0,983,0.0,983.148284708
0,981,0.0,981.148284708
0,984,0.0,979.148284708
0,985,0.0,982.148284708
0,984,0.0,983.148284708
0,983,0.0,982.148284708
0,980,0.0,981.148284708
0,980,0.0,978.148284708
0,981,0.0,978.148284708
0,983,0.0,979.148284708
0,982,0.0,981.148284708
0,980,0.0,980.148284708
0,980,0.0,978.148284708
0,980,0.0,978.148284708
0,982,0.0,978.148284708
0,980,0.0,980.148284708
0,980,0.0,978.148284708
0,982,0.0,978.148284708
0,978,0.0,980.148284708
0,976,0.0,976.990830735
0,979,0.0,974.148284708
0,980,0.0,977.148284708
0,980,0.0,978.148284708
0,978,0.0,978.148284708
0,980,0.0,976.148284708
0,978,0.0,978.148284708
0,979,0.0,976.148284708
0,983,0.0,977.148284708
0,982,0.0,981.148284708
0,981,0.0,980.148284708
0,980,0.0,979.148284708
0,979,0.0,978.148284708
0,980,0.0,977.148284708
0,983,0.0,978.148284708
0,982,0.0,981.148284708
0,983,0.0,980.148284708
0,982,0.0,981.148284708
0,984,0.0,980.148284708
0,987,0.0,982.148284708
0,988,0.0,985.148284708
0,990,0.0,986.148284708
0,991,0.0,988.148284708
0,992,0.0,989.148284708
0,993,0.0,990.148284708
0,995,0.0,991.148284708
0,997,0.0,993.148284708
0,999,0.0,995.148284708
0,1000,0.0,997.148284708
0,999,0.0,998.148284708
0,999,0.0,997.148284708
0,1005,0.0,997.148284708
0,1008,0.0,1003.14828471
0,1008,0.0,1006.14828471
0,1008,0.0,1006.14828471
0,1003,0.0,1006.14828471
0,1003,0.0,1001.14828471
0,1000,0.0,1001.14828471
0,1001,0.0,998.148284708
0,1002,0.0,999.148284708
0,1002,0.0,1000.14828471
0,1001,0.0,1000.14828471
0,999,0.0,999.148284708
0,1000,0.0,997.148284708
0,1004,0.0,998.148284708
0,1008,0.0,1002.14828471
0,1007,0.0,1006.14828471
0,1005,0.0,1005.14828471
0,999,0.0,1003.14828471
0,997,0.0,997.148284708
0,995,0.0,995.148284708
0,992,0.0,993.148284708
0,989,0.0,990.148284708
0,986,0.0,987.148284708
0,984,0.0,984.148284708
0,982,0.0,982.148284708
0,982,0.0,980.148284708
0,981,0.0,980.148284708
0,981,0.0,979.148284708
0,978,0.0,979.148284708
0,978,0.0,976.148284708
0,979,0.0,976.148284708
0,978,0.0,977.148284708
0,978,0.0,976.148284708
0,977,0.0,976.148284708
0,975,0.0,975.148284708
0,975,0.0,973.148284708
0,979,0.0,973.148284708
0,978,0.0,977.148284708
0,979,0.0,976.148284708
0,979,0.0,977.148284708
0,978,0.0,977.148284708
0,975,0.0,976.148284708
0,976,0.0,973.148284708
0,976,0.0,974.148284708
0,976,0.0,974.148284708
0,975,0.0,974.148284708
0,973,0.0,973.148284708
0,970,0.0,971.148284708
0,972,0.0,968.148284708
0,976,0.0,970.148284708
0,975,0.0,974.148284708
0,974,0.0,973.148284708
0,973,0.0,972.148284708
0,972,0.0,971.148284708
0,972,0.0,970.148284708
0,971,0.0,970.148284708
0,966,0.0,969.148284708
0,960,0.0,964.148284708
0,951,0.0,958.148284708
0,945,0.0,949.990830735
0,945,0.0,943.148284708
0,939,0.0,943.148284708
0,934,0.0,937.148284708
0,940,0.0,932.148284708
0,960,0.0,938.148284708
0,982,0.0,959.913846775
0,1010,0.025,980.990830735
0,1043,0.025,1032.92019985
0,1089,0.0,1052.67614696
0,1140,0.0,1111.92019985
0,1180,0.0,1162.92019985
0,1208,0.025,1200.89246657
0,1213,0.025,1209.31318827
0,1190,0.025,1211.14828471
0,1129,0.025,1190.22911496
0,1048,0.0,1120.55953942
0,979,0.0,1047.80895383
0,941,0.025,964.19839404
0,935,0.0,941.882119544
0,946,0.0,928.225339416
0,959,0.0,944.990830735
0,965,0.0,957.990830735
0,962,0.0,963.148284708
0,960,0.0,960.148284708
0,961,0.0,958.148284708
0,964,0.0,959.148284708
0,965,0.0,962.148284708
0,963,0.0,963.148284708
0,963,0.0,961.148284708
0,960,0.0,961.148284708
0,962,0.0,958.148284708
0,963,0.0,960.148284708
0,964,0.0,961.148284708
0,963,0.0,962.148284708
0,961,0.0,961.148284708
0,962,0.0,959.148284708
0,964,0.0,960.148284708
0,966,0.0,962.148284708
0,966,0.0,964.148284708
0,965,0.0,964.148284708
0,961,0.0,963.148284708
0,963,0.0,959.148284708
0,967,0.0,961.148284708
0,965,0.0,965.148284708
0,967,0.0,963.148284708
0,967,0.0,965.148284708
0,966,0.0,965.148284708
0,966,0.0,964.148284708
0,966,0.0,964.148284708
0,965,0.0,964.148284708
0,968,0.0,963.148284708
0,965,0.0,966.148284708
0,962,0.0,963.148284708
0,962,0.0,960.148284708
0,964,0.0,960.148284708
0,965,0.0,962.148284708
0,965,0.0,963.148284708
0,965,0.0,963.148284708
0,961,0.0,963.148284708
0,961,0.0,959.990830735
0,963,0.0,959.148284708
0,966,0.0,961.148284708
0,967,0.0,964.148284708
0,967,0.0,965.148284708
0,965,0.0,965.148284708
0,965,0.0,963.148284708
0,965,0.0,963.148284708
0,967,0.0,963.148284708
0,968,0.0,965.148284708
0,966,0.0,966.148284708
0,964,0.0,964.148284708
0,963,0.0,962.148284708
0,965,0.0,961.148284708
0,966,0.0,963.148284708
0,968,0.0,964.148284708
0,967,0.0,966.148284708
0,964,0.0,965.148284708
0,965,0.0,962.148284708
0,966,0.0,963.148284708
0,965,0.0,964.148284708
0,966,0.0,963.148284708
0,965,0.0,964.148284708
0,964,0.0,963.148284708
0,963,0.0,962.148284708
0,964,0.0,961.148284708
0,967,0.0,962.148284708
0,967,0.0,965.148284708
0,967,0.0,965.148284708
0,966,0.0,965.148284708
0,965,0.0,964.148284708
0,967,0.0,963.148284708
0,968,0.0,965.148284708
0,968,0.0,966.148284708
0,968,0.0,966.148284708
0,967,0.0,966.148284708
0,967,0.0,965.148284708
0,967,0.0,965.148284708
0,968,0.0,965.148284708
0,967,0.0,966.148284708
0,968,0.0,965.148284708
0,967,0.0,966.148284708
0,967,0.0,965.148284708
0,967,0.0,965.148284708
0,970,0.0,965.148284708
0,970,0.0,968.148284708
0,968,0.0,968.148284708
0,969,0.0,966.148284708
0,966,0.0,967.148284708
0,968,0.0,964.148284708
0,968,0.0,966.148284708
0,969,0.0,966.148284708
0,967,0.0,967.148284708
0,965,0.0,965.148284708
0,965,0.0,963.148284708
0,966,0.0,963.148284708
0,968,0.0,964.148284708
0,968,0.0,966.148284708
0,970,0.0,966.148284708
0,970,0.0,968.148284708
0,967,0.0,968.148284708
0,972,0.0,965.148284708
0,975,0.0,970.148284708
0,979,0.0,973.148284708
0,979,0.0,977.148284708
0,981,0.0,977.148284708
0,978,0.0,979.148284708
0,980,0.0,976.148284708
0,983,0.0,978.148284708
0,985,0.0,981.148284708
0,986,0.0,983.148284708
0,985,0.0,984.148284708
0,982,0.0,983.148284708
0,986,0.0,980.148284708
0,986,0.0,984.148284708
0,985,0.0,984.148284708
0,983,0.0,983.148284708
0,983,0.0,981.148284708
0,982,0.0,981.148284708
0,986,0.0,980.148284708
0,987,0.0,984.148284708
0,988,0.0,985.148284708
0,987,0.0,986.148284708
0,987,0.0,985.148284708
0,984,0.0,985.148284708
0,986,0.0,982.148284708
0,984,0.0,984.990830735
0,987,0.0,982.990830735
0,987,0.0,985.148284708
0,984,0.0,985.148284708
0,984,0.0,982.148284708
0,984,0.0,982.148284708
0,988,0.0,982.148284708
0,988,0.0,986.148284708
0,987,0.0,986.148284708
0,983,0.0,985.148284708
0,983,0.0,981.990830735
0,984,0.0,981.148284708
0,982,0.0,982.148284708
0,984,0.0,980.148284708
0,982,0.0,982.148284708
0,981,0.0,980.148284708
0,977,0.0,979.148284708
0,979,0.0,975.990830735
0,980,0.0,977.148284708
0,981,0.0,978.148284708
0,980,0.0,979.148284708
0,981,0.0,978.148284708
0,978,0.0,979.148284708
0,978,0.0,976.148284708
0,983,0.0,976.148284708
0,983,0.0,981.148284708
0,979,0.0,981.148284708
0,977,0.0,977.990830735
0,977,0.0,975.148284708
0,978,0.0,975.148284708
0,978,0.0,976.148284708
0,980,0.0,976.148284708
0,980,0.0,978.148284708
0,977,0.0,978.148284708
0,977,0.0,975.148284708
0,977,0.0,975.148284708
0,979,0.0,975.148284708
0,976,0.0,977.148284708
0,979,0.0,974.148284708
0,978,0.0,977.148284708
0,975,0.0,976.148284708
0,975,0.0,973.148284708
0,976,0.0,973.148284708
0,977,0.0,974.148284708
0,975,0.0,975.148284708
0,975,0.0,973.148284708
0,974,0.0,973.148284708
0,975,0.0,972.148284708
0,977,0.0,973.148284708
0,975,0.0,975.148284708
0,976,0.0,973.148284708
0,973,0.0,974.148284708
0,973,0.0,971.148284708
0,974,0.0,971.148284708
0,975,0.0,972.148284708
0,975,0.0,973.148284708
0,975,0.0,973.148284708
0,975,0.0,973.148284708
0,972,0.0,973.148284708
0,974,0.0,970.148284708
0,975,0.0,972.148284708
0,977,0.0,973.148284708
0,977,0.0,975.148284708
0,974,0.0,975.148284708
0,971,0.0,972.148284708
0,973,0.0,969.148284708
0,976,0.0,971.148284708
0,974,0.0,974.148284708
0,973,0.0,972.148284708
0,971,0.0,971.148284708
0,971,0.0,969.148284708
0,972,0.0,969.148284708
0,975,0.0,970.148284708
0,979,0.0,973.148284708
0,979,0.0,977.148284708
0,979,0.0,977.148284708
0,978,0.0,977.148284708
0,982,0.0,976.148284708
0,986,0.0,980.148284708
0,989,0.0,984.148284708
0,989,0.0,987.148284708
0,989,0.0,987.148284708
0,988,0.0,987.148284708
0,991,0.0,986.148284708
0,994,0.0,989.148284708
0,997,0.0,992.148284708
0,995,0.0,995.148284708
0,995,0.0,993.148284708
0,997,0.0,993.148284708
0,999,0.0,995.148284708
0,999,0.0,997.148284708
0,1000,0.0,997.148284708
0,997,0.0,998.148284708
0,994,0.0,995.148284708
0,992,0.0,992.148284708
0,993,0.0,990.148284708
0,994,0.0,991.148284708
0,994,0.0,992.148284708
0,992,0.0,992.148284708
0,989,0.0,990.148284708
0,994,0.0,987.148284708
0,999,0.0,992.148284708
0,999,0.0,997.148284708
0,994,0.0,997.148284708
0,987,0.0,992.148284708
0,979,0.0,985.148284708
0,977,0.0,977.148284708
0,982,0.0,975.148284708
0,981,0.0,980.148284708
0,978,0.0,979.148284708
0,974,0.0,976.148284708
0,970,0.0,972.990830735
0,966,0.0,968.990830735
0,967,0.0,964.990830735
0,968,0.0,965.148284708
0,968,0.0,966.148284708
0,971,0.0,966.148284708
0,967,0.0,969.148284708
0,968,0.0,965.990830735
0,965,0.0,966.148284708
0,967,0.0,963.148284708
0,967,0.0,965.148284708
0,967,0.0,965.148284708
0,965,0.0,965.148284708
0,961,0.0,963.148284708
0,962,0.0,959.990830735
0,964,0.0,960.148284708
0,961,0.0,962.148284708
0,963,0.0,959.148284708
0,961,0.0,961.148284708
0,959,0.0,959.148284708
0,960,0.0,957.148284708
0,962,0.0,958.148284708
0,962,0.0,960.148284708
0,961,0.0,960.148284708
0,962,0.0,959.148284708
0,958,0.0,960.148284708
0,958,0.0,956.990830735
0,957,0.0,956.148284708
0,952,0.0,955.148284708
0,945,0.0,950.148284708
0,939,0.0,942.203799296
0,936,0.0,936.203799296
0,929,0.0,933.203799296
0,923,0.0,926.203799296
0,924,0.0,920.203799296
0,940,0.0,921.203799296
0,962,0.0,939.882042562
0,991,0.075,973.303696132
0,1025,0.1,1013.92019985
0,1075,0.0,1034.67614696
0,1130,0.0,1116.07761324
0,1171,0.0,1152.92019985
0,1192,0.0,1193.92019985
0,1185,0.0,1190.99083073
0,1145,0.0,1182.2037993
0,1075,0.025,1136.99167759
0,1002,0.0,1071.38322439
0,946,0.0,1000.99083073
0,925,0.075,937.991677593
0,923,0.025,910.323017169
0,937,0.0,920.203799296
0,949,0.0,935.990830735
0,950,0.15,953.567198685
0,948,0.0,947.203799296
0,947,0.0,945.203799296
0,946,0.0,944.203799296
0,950,0.0,943.203799296
0,953,0.0,947.203799296
0,951,0.0,950.203799296
0,948,0.0,949.942659507
0,949,0.0,946.942659507
0,948,0.0,947.942659507
0,951,0.0,946.942659507
0,954,0.0,949.942659507
0,955,0.0,952.942659507
0,954,0.0,953.942659507
0,953,0.0,952.942659507
0,949,0.0,951.942659507
0,952,0.0,947.959861655
0,953,0.0,950.959861655
0,952,0.0,953.171903158
0,949,0.0,952.420332211
0,946,0.0,948.994232548
0,944,0.0,945.994232548
0,948,0.0,943.994232548
0,949,0.0,947.994232548
0,952,0.0,948.994232548
0,950,0.0,951.994232548
0,950,0.0,950.895962783
0,945,0.0,950.895962783
0,946,0.0,945.895962783
0,946,0.0,946.895962783
0,946,0.0,946.895962783
0,944,0.0,946.895962783
0,947,0.0,944.895962783
0,947,0.0,947.895962783
0,950,0.0,947.895962783
0,951,0.0,950.895962783
0,951,0.0,951.895962783
0,948,0.0,951.895962783
0,947,0.0,948.895962783
0,946,0.0,947.895962783
0,948,0.0,946.895962783
0,949,0.0,948.895962783
0,950,0.0,949.895962783
0,947,0.0,950.895962783
0,944,0.0,947.895962783
0,944,0.0,944.895962783
0,945,0.0,944.895962783
0,948,0.0,945.895962783
0,947,0.0,948.895962783
0,948,0.0,947.895962783
0,946,0.0,948.895962783
0,944,0.0,946.895962783
0,947,0.0,944.895962783
0,949,0.0,947.895962783
0,949,0.0,949.895962783
0,949,0.0,949.895962783
0,950,0.0,949.895962783
0,948,0.0,950.895962783
0,949,0.0,948.895962783
0,950,0.0,949.895962783
0,952,0.0,950.895962783
0,949,0.0,952.895962783
0,948,0.0,949.850085909
0,948,0.0,949.227173948
0,948,0.0,949.227173948
0,950,0.0,949.227173948
0,952,0.0,951.227173948
0,951,0.0,953.227173948
0,950,0.0,952.459021764
0,947,0.0,951.459021764
0,951,0.0,948.459021764
0,951,0.0,952.459021764
0,949,0.0,952.459021764
0,949,0.0,950.459021764
0,946,0.0,950.459021764
0,947,0.0,947.459021764
0,947,0.0,948.459021764
0,948,0.0,948.459021764
0,948,0.0,949.459021764
0,947,0.0,949.459021764
0,945,0.0,948.459021764
0,947,0.0,946.459021764
0,949,0.0,948.459021764
0,948,0.0,950.459021764
0,948,0.0,949.459021764
0,948,0.0,949.459021764
0,944,0.0,949.459021764
0,945,0.0,944.295908757
0,948,0.0,946.459021764
0,949,0.0,949.459021764
0,952,0.0,950.459021764
0,952,0.0,953.459021764
0,953,0.0,953.921315235
0,953,0.0,954.344920664
0,956,0.0,954.241444465
0,958,0.0,956.869011125
0,960,0.0,958.869011125
0,962,0.0,960.869011125
0,962,0.0,962.869011125
0,961,0.0,962.869011125
0,963,0.0,961.869011125
0,966,0.0,963.869011125
0,968,0.0,966.869011125
0,966,0.0,968.869011125
0,966,0.0,966.869011125
0,964,0.0,966.869011125
0,965,0.0,964.869011125
0,964,0.0,965.869011125
0,965,0.0,964.869011125
0,965,0.0,965.869011125
0,967,0.0,965.869011125
0,966,0.0,967.869011125
0,967,0.0,966.869011125
0,970,0.0,967.869011125
0,968,0.0,970.869011125
0,967,0.0,968.869011125
0,966,0.0,967.869011125
0,965,0.0,966.869011125
0,967,0.0,965.869011125
0,967,0.0,967.869011125
0,966,0.0,967.869011125
0,966,0.0,966.869011125
0,963,0.0,966.869011125
0,961,0.0,963.869011125
0,961,0.0,961.869011125
0,967,0.0,961.869011125
0,968,0.0,967.869011125
0,969,0.0,968.869011125
0,967,0.0,969.869011125
0,963,0.0,967.869011125
0,964,0.0,963.869011125
0,967,0.0,964.869011125
0,966,0.0,967.869011125
0,962,0.0,966.869011125
0,962,0.0,962.50713613
0,960,0.0,962.869011125
0,961,0.0,960.869011125
0,963,0.0,961.869011125
0,965,0.0,963.869011125
0,966,0.0,965.869011125
0,964,0.0,966.869011125
0,961,0.0,964.869011125
0,961,0.0,961.869011125
0,963,0.0,961.869011125
0,965,0.0,963.869011125
0,966,0.0,965.869011125
0,963,0.0,966.869011125
0,959,0.0,963.869011125
0,958,0.0,959.50713613
0,960,0.0,958.869011125
0,962,0.0,960.869011125
0,962,0.0,962.869011125
0,958,0.0,962.869011125
0,957,0.0,958.50713613
0,958,0.0,957.869011125
0,961,0.0,958.869011125
0,960,0.0,961.869011125
0,958,0.0,960.869011125
0,955,0.0,958.869011125
0,953,0.0,955.869011125
0,955,0.0,953.869011125
0,954,0.0,955.008307788
0,957,0.0,954.008307788
0,956,0.0,957.008307788
0,956,0.0,956.008307788
0,956,0.0,956.008307788
0,958,0.0,956.008307788
0,961,0.0,958.008307788
0,961,0.0,961.008307788
0,963,0.0,961.008307788
0,960,0.0,963.008307788
0,959,0.0,960.008307788
0,961,0.0,959.008307788
0,963,0.0,961.008307788
0,960,0.0,963.008307788
0,957,0.0,960.008307788
0,957,0.0,957.008307788
0,952,0.0,957.008307788
0,954,0.0,952.008307788
0,958,0.0,952.505815451
0,958,0.0,956.505815451
0,959,0.0,956.505815451
0,958,0.0,957.505815451
0,958,0.0,956.505815451
0,958,0.0,956.505815451
0,960,0.0,956.505815451
0,963,0.0,958.505815451
0,965,0.0,961.505815451
0,965,0.0,963.505815451
0,964,0.0,963.505815451
0,968,0.0,962.505815451
0,971,0.0,966.505815451
0,973,0.0,969.505815451
0,970,0.0,971.505815451
0,969,0.0,968.505815451
0,970,0.0,967.505815451
0,972,0.0,968.505815451
0,972,0.0,970.505815451
0,972,0.0,970.505815451
0,978,0.0,970.505815451
0,977,0.0,976.505815451
0,974,0.0,975.505815451
0,975,0.0,972.505815451
0,975,0.0,973.505815451
0,978,0.0,973.505815451
0,980,0.0,976.505815451
0,978,0.0,978.505815451
0,974,0.0,976.505815451
0,974,0.0,974.50713613
0,976,0.0,972.505815451
0,978,0.0,974.505815451
0,979,0.0,976.505815451
0,977,0.0,977.505815451
0,976,0.0,975.505815451
0,979,0.0,974.505815451
0,983,0.0,977.505815451
0,984,0.0,981.505815451
0,981,0.0,982.505815451
0,976,0.0,979.505815451
0,967,0.0,974.505815451
0,967,0.0,965.505815451
0,967,0.0,965.505815451
0,966,0.0,965.505815451
0,961,0.0,964.505815451
0,958,0.0,959.505815451
0,953,0.0,956.505815451
0,951,0.0,951.505815451
0,953,0.0,948.454070816
0,952,0.0,950.454070816
0,954,0.0,950.817849571
0,953,0.0,952.8724947
0,950,0.0,951.8724947
0,949,0.0,948.91074629
0,950,0.0,947.91074629
0,953,0.0,948.91074629
0,948,0.0,951.91074629
0,948,0.0,948.137522403
0,946,0.0,948.137522403
0,948,0.0,946.137522403
0,950,0.0,948.137522403
0,950,0.0,950.137522403
0,951,0.0,950.137522403
0,952,0.0,951.137522403
0,951,0.0,952.137522403
0,953,0.0,951.396265682
0,953,0.0,953.396265682
0,954,0.0,953.877385977
0,951,0.0,954.614170184
0,946,0.0,951.614170184
0,946,0.0,946.614170184
0,946,0.0,946.614170184
0,948,0.0,946.614170184
0,944,0.0,948.614170184
0,936,0.0,944.333244369
0,932,0.0,936.614170184
0,924,0.0,932.333244369
0,918,0.0,924.614170184
0,911,0.0,918.614170184
0,914,0.0,911.614170184
0,930,0.0,914.614170184
0,953,0.0,930.333244369
0,986,0.05,953.333244369
0,1029,0.0,1008.92019985
0,1085,0.0,1051.92019985
0,1139,0.0,1105.89246657
0,1178,0.0,1159.89246657
0,1189,0.0,1198.89246657
0,1169,0.025,1189.33324437
0,1114,0.025,1169.22911496
0,1039,0.0,1114.88211954
0,972,0.0,1032.15573441
0,926,0.0,965.155734409
0,912,0.0,926.882119544
0,916,0.0,916.567198685
0,930,0.0,923.329919129
0,937,0.0,930.333244369
0,939,0.0,944.329919129
0,937,0.0,946.329919129
0,935,0.0,944.329919129
0,936,0.0,942.329919129
0,937,0.0,943.329919129
0,941,0.0,944.329919129
0,940,0.0,948.329919129
0,939,0.0,947.329919129
0,939,0.0,946.329919129
0,937,0.0,946.329919129
0,939,0.0,944.329919129
0,941,0.0,946.329919129
0,943,0.0,948.329919129
0,943,0.0,950.329919129
0,940,0.0,950.329919129
0,938,0.0,947.329919129
0,941,0.0,945.329919129
0,942,0.0,948.329919129
0,942,0.0,949.329919129
0,940,0.0,949.329919129
0,938,0.0,947.329919129
0,936,0.0,945.329919129
0,936,0.0,943.329919129
0,937,0.0,943.329919129
0,938,0.0,944.329919129
0,939,0.0,945.329919129
0,940,0.0,946.329919129
0,938,0.0,947.329919129
0,937,0.0,945.329919129
0,939,0.0,944.329919129
0,942,0.0,946.329919129
0,939,0.0,949.329919129
0,939,0.0,946.329919129
0,936,0.0,946.329919129
0,936,0.0,943.329919129
0,937,0.0,943.329919129
0,938,0.0,944.329919129
0,940,0.0,945.329919129
0,940,0.0,947.329919129
0,937,0.0,947.329919129
0,937,0.0,944.329919129
0,937,0.0,944.329919129
0,940,0.0,944.329919129
0,941,0.0,947.329919129
0,942,0.0,948.329919129
0,937,0.0,949.329919129
0,938,0.0,937.333244369
0,939,0.0,945.329919129
0,939,0.0,946.329919129
0,940,0.0,946.329919129
0,940,0.0,947.329919129
0,938,0.0,947.329919129
0,938,0.0,945.329919129
0,941,0.0,945.329919129
0,941,0.0,948.329919129
0,939,0.0,948.329919129
0,939,0.0,946.329919129
0,936,0.0,946.329919129
0,939,0.0,943.329919129
0,940,0.0,946.329919129
0,942,0.0,947.329919129
0,943,0.0,949.329919129
0,940,0.0,950.329919129
0,936,0.0,947.329919129
0,937,0.0,936.333244369
0,938,0.0,944.329919129
0,939,0.0,945.329919129
0,937,0.0,946.329919129
0,938,0.0,944.329919129
0,938,0.0,945.329919129
0,939,0.0,945.329919129
0,939,0.0,946.329919129
0,939,0.0,946.329919129
0,937,0.0,946.329919129
0,935,0.0,944.329919129
0,932,0.0,942.329919129
0,933,0.0,939.329919129
0,934,0.0,940.329919129
0,936,0.0,941.329919129
0,934,0.0,943.329919129
0,933,0.0,941.329919129
0,930,0.0,940.329919129
0,932,0.0,937.329919129
0,933,0.0,932.333244369
0,935,0.0,940.329919129
0,933,0.0,942.329919129
0,932,0.0,940.329919129
0,932,0.0,939.329919129
0,938,0.0,939.329919129
0,945,0.0,945.329919129
0,949,0.0,952.329919129
0,951,0.0,956.329919129
0,952,0.0,958.329919129
0,952,0.0,959.329919129
0,957,0.0,957.43094339
0,962,0.0,960.801660373
0,962,0.0,965.801660373
0,962,0.0,965.801660373
0,963,0.0,965.801660373
0,960,0.0,966.801660373
0,961,0.0,963.801660373
0,963,0.0,964.801660373
0,964,0.0,966.801660373
0,963,0.0,967.801660373
0,965,0.0,966.801660373
0,959,0.0,968.801660373
0,961,0.0,962.801660373
0,964,0.0,964.801660373
0,968,0.0,967.801660373
0,969,0.0,971.801660373
0,966,0.0,972.801660373
0,965,0.0,969.801660373
0,966,0.0,968.801660373
0,969,0.0,969.801660373
0,969,0.0,972.801660373
0,968,0.0,972.801660373
0,967,0.0,971.801660373
0,964,0.0,970.801660373
0,965,0.0,967.801660373
0,967,0.0,968.801660373
0,968,0.0,970.801660373
0,967,0.0,971.801660373
0,966,0.0,970.801660373
0,963,0.0,969.801660373
0,963,0.0,966.801660373
0,964,0.0,966.801660373
0,965,0.0,967.801660373
0,965,0.0,968.801660373
0,965,0.0,968.801660373
0,963,0.0,968.801660373
0,963,0.0,966.801660373
0,967,0.0,966.801660373
0,967,0.0,970.801660373
0,966,0.0,970.801660373
0,965,0.0,969.801660373
0,964,0.0,968.801660373
0,964,0.0,967.801660373
0,964,0.0,967.801660373
0,965,0.0,967.801660373
0,964,0.0,968.801660373
0,964,0.0,967.801660373
0,961,0.0,967.801660373
0,962,0.0,964.801660373
0,964,0.0,965.801660373
0,963,0.0,967.801660373
0,962,0.0,966.801660373
0,960,0.0,965.801660373
0,960,0.0,963.801660373
0,962,0.0,963.801660373
0,963,0.0,965.801660373
0,965,0.0,966.801660373
0,962,0.0,968.801660373
0,959,0.0,965.801660373
0,960,0.0,962.801660373
0,961,0.0,963.801660373
0,963,0.0,964.801660373
0,964,0.0,966.801660373
0,963,0.0,967.801660373
0,961,0.0,966.801660373
0,959,0.0,964.801660373
0,962,0.0,962.801660373
0,962,0.0,965.801660373
0,963,0.0,965.801660373
0,962,0.0,966.801660373
0,960,0.0,965.801660373
0,958,0.0,963.801660373
0,960,0.0,961.801660373
0,963,0.0,963.801660373
0,965,0.0,966.801660373
0,962,0.0,968.801660373
0,963,0.0,965.801660373
0,961,0.0,966.801660373
0,964,0.0,964.801660373
0,964,0.0,967.801660373
0,965,0.0,967.801660373
0,964,0.0,968.801660373
0,965,0.0,967.801660373
0,966,0.0,968.801660373
0,968,0.0,969.801660373
0,970,0.0,971.801660373
0,974,0.0,973.801660373
0,975,0.0,977.801660373
0,973,0.0,978.801660373
0,972,0.0,976.801660373
0,975,0.0,975.801660373
0,978,0.0,978.801660373
0,979,0.0,981.801660373
0,979,0.0,982.801660373
0,980,0.0,982.801660373
0,981,0.0,983.801660373
0,983,0.0,984.801660373
0,985,0.0,986.801660373
0,989,0.0,988.801660373
0,989,0.0,992.801660373
0,986,0.0,992.801660373
0,986,0.0,989.801660373
0,985,0.0,989.801660373
0,983,0.0,988.801660373
0,986,0.0,986.801660373
0,987,0.0,989.801660373
0,986,0.0,990.801660373
0,983,0.0,989.801660373
0,987,0.0,986.801660373
0,992,0.0,990.801660373
0,995,0.0,995.801660373
0,992,0.0,998.801660373
0,983,0.0,995.801660373
0,977,0.0,983.172248752
0,975,0.0,980.801660373
0,976,0.0,978.801660373
0,973,0.0,979.801660373
0,971,0.0,976.801660373
0,967,0.0,974.801660373
0,966,0.0,968.433271059
0,963,0.0,969.801660373
0,965,0.0,966.801660373
0,962,0.0,968.801660373
0,960,0.0,965.801660373
0,959,0.0,963.801660373
0,958,0.0,962.801660373
0,960,0.0,961.801660373
0,960,0.0,963.801660373
0,961,0.0,963.801660373
0,959,0.0,964.801660373
0,960,0.0,962.801660373
0,957,0.0,963.801660373
0,960,0.0,960.801660373
0,962,0.0,963.801660373
0,962,0.0,965.801660373
0,961,0.0,965.801660373
0,960,0.0,964.801660373
0,958,0.0,963.801660373
0,957,0.0,961.801660373
0,960,0.0,960.801660373
0,961,0.0,963.801660373
0,958,0.0,964.801660373
0,956,0.0,961.801660373
0,956,0.0,959.801660373
0,954,0.0,959.801660373
0,956,0.0,957.801660373
0,954,0.0,959.801660373
0,946,0.0,957.801660373
0,937,0.0,946.881609205
0,933,0.0,940.801660373
0,929,0.0,936.801660373
0,920,0.0,930.433271059
0,921,0.0,923.801660373
0,933,0.0,924.801660373
0,954,0.0,934.433271059
0,984,0.05,955.433271059
0,1022,0.0,1004.89246657
0,1073,0.0,1044.92019985
0,1133,0.0,1095.92019985
0,1178,0.0,1144.32961895
0,1197,0.0,1200.92019985
0,1185,0.0,1198.43327106
0,1139,0.1,1185.17884452
0,1062,0.0,1137.84223858
0,987,0.0,1055.15573441
0,934,0.0,980.155734409
0,913,0.0,932.842238576
0,914,0.05,914.360380472
0,924,0.0,917.801660373
0,936,0.0,925.433271059
0,946,0.0,937.433271059
0,948,0.0,947.433271059
0,949,0.0,949.433271059
0,944,0.0,952.801660373
0,946,0.0,947.801660373
0,949,0.0,949.801660373
0,953,0.0,952.801660373
0,951,0.0,956.801660373
0,948,0.0,954.861162261
0,946,0.0,951.861162261
0,949,0.0,949.861162261
0,950,0.0,952.861162261
0,954,0.0,953.861162261
0,955,0.0,957.861162261
0,951,0.0,958.861162261
0,952,0.0,952.818028381
0,951,0.0,955.861162261
0,954,0.0,954.002813583
