sequenceId,ecg,annotStr,annotCls
100,949,N,0
100,948,N,0
100,949,N,0
100,949,N,0
100,953,N,0
100,952,N,0
100,952,N,0
100,949,N,0
100,951,N,0
100,954,N,0
100,956,N,0
100,954,N,0
100,955,N,0
100,951,N,0
100,949,N,0
100,952,N,0
100,954,N,0
100,952,N,0
100,952,N,0
100,951,N,0
100,951,N,0
100,953,N,0
100,955,N,0
100,953,N,0
100,951,N,0
100,952,N,0
100,953,N,0
100,954,N,0
100,953,N,0
100,952,N,0
100,952,N,0
100,951,N,0
100,952,N,0
100,951,N,0
100,951,N,0
100,952,N,0
100,953,N,0
100,951,N,0
100,952,N,0
100,955,N,0
100,956,N,0
100,954,N,0
100,953,N,0
100,951,N,0
100,950,N,0
100,954,N,0
100,955,N,0
100,955,N,0
100,953,N,0
100,950,N,0
100,951,N,0
100,954,N,0
100,954,N,0
100,954,N,0
100,953,N,0
100,953,N,0
100,952,N,0
100,954,N,0
100,955,N,0
100,955,N,0
100,953,N,0
100,953,N,0
100,952,N,0
100,955,N,0
100,958,N,0
100,957,N,0
100,956,N,0
100,953,N,0
100,952,N,0
100,954,N,0
100,958,N,0
100,959,N,0
100,957,N,0
100,957,N,0
100,959,N,0
100,964,N,0
100,965,N,0
100,969,N,0
100,968,N,0
100,968,N,0
100,969,N,0
100,973,N,0
100,974,N,0
100,975,N,0
100,975,N,0
100,974,N,0
100,975,N,0
100,975,N,0
100,977,N,0
100,977,N,0
100,976,N,0
100,977,N,0
100,976,N,0
100,976,N,0
100,978,N,0
100,979,N,0
100,977,N,0
100,976,N,0
100,975,N,0
100,977,N,0
100,978,N,0
100,979,N,0
100,977,N,0
100,975,N,0
100,975,N,0
100,975,N,0
100,977,N,0
100,978,N,0
100,977,N,0
100,973,N,0
100,974,N,0
100,976,N,0
100,978,N,0
100,979,N,0
100,976,N,0
100,972,N,0
100,970,N,0
100,971,N,0
100,972,N,0
100,973,N,0
100,973,N,0
100,970,N,0
100,970,N,0
100,973,N,0
100,975,N,0
100,971,N,0
100,969,N,0
100,966,N,0
100,969,N,0
100,968,N,0
100,970,N,0
100,970,N,0
100,968,N,0
100,966,N,0
100,966,N,0
100,969,N,0
100,970,N,0
100,970,N,0
100,968,N,0
100,966,N,0
100,966,N,0
100,966,N,0
100,966,N,0
100,966,N,0
100,967,N,0
100,966,N,0
100,965,N,0
100,966,N,0
100,968,N,0
100,967,N,0
100,965,N,0
100,963,N,0
100,963,N,0
100,965,N,0
100,967,N,0
100,966,N,0
100,964,N,0
100,965,N,0
100,963,N,0
100,968,N,0
100,968,N,0
100,967,N,0
100,966,N,0
100,965,N,0
100,967,N,0
100,971,N,0
100,975,N,0
100,976,N,0
100,974,N,0
100,973,N,0
100,975,N,0
100,978,N,0
100,981,N,0
100,981,N,0
100,979,N,0
100,978,N,0
100,979,N,0
100,982,N,0
100,986,N,0
100,993,N,0
100,991,N,0
100,991,N,0
100,990,N,0
100,992,N,0
100,990,N,0
100,987,N,0
100,984,N,0
100,983,N,0
100,987,N,0
100,990,N,0
100,992,N,0
100,993,N,0
100,995,N,0
100,996,N,0
100,999,N,0
100,999,N,0
100,990,N,0
100,987,N,0
100,980,N,0
100,976,N,0
100,974,N,0
100,976,N,0
100,977,N,0
100,976,N,0
100,971,N,0
100,965,N,0
100,963,N,0
100,964,N,0
100,963,N,0
100,964,N,0
100,960,N,0
100,960,N,0
100,956,N,0
100,959,N,0
100,961,N,0
100,960,N,0
100,962,N,0
100,960,N,0
100,960,N,0
100,962,N,0
100,963,N,0
100,962,N,0
100,962,N,0
100,956,N,0
100,955,N,0
100,955,N,0
100,960,N,0
100,960,N,0
100,955,N,0
100,953,N,0
100,949,N,0
100,950,N,0
100,947,N,0
100,941,N,0
100,933,N,0
100,923,N,0
100,915,N,0
100,914,N,0
100,928,N,0
100,951,N,0
100,973,N,0
100,1003,N,0
100,1043,N,0
100,1096,N,0
100,1147,N,0
100,1185,N,0
100,1197,N,0
100,1176,N,0
100,1123,N,0
100,1047,N,0
100,981,N,0
100,940,N,0
100,920,N,0
100,919,N,0
100,930,N,0
100,941,N,0
100,944,N,0
100,942,N,0
100,941,N,0
100,940,N,0
100,942,N,0
100,947,N,0
100,948,N,0
100,947,N,0
100,946,N,0
100,944,N,0
100,943,N,0
100,949,N,0
100,949,N,0
100,947,N,0
100,945,N,0
100,942,N,0
100,941,N,0
100,941,N,0
100,941,N,0
100,942,N,0
100,944,N,0
100,943,N,0
100,943,N,0
100,946,N,0
100,947,N,0
100,947,N,0
100,946,N,0
100,944,N,0
100,942,N,0
100,944,N,0
100,944,N,0
100,944,N,0
100,945,N,0
100,943,N,0
100,943,N,0
100,944,N,0
100,947,N,0
100,947,N,0
100,943,N,0
100,943,N,0
100,940,N,0
100,944,N,0
100,944,N,0
100,944,N,0
100,943,N,0
100,939,N,0
100,941,N,0
100,946,N,0
100,948,N,0
100,949,N,0
100,950,N,0
100,946,N,0
100,943,N,0
100,943,N,0
100,944,N,0
100,944,N,0
100,945,N,0
100,945,N,0
100,943,N,0
100,946,N,0
100,946,N,0
100,945,N,0
100,944,N,0
100,944,N,0
100,942,N,0
100,943,N,0
100,942,N,0
100,942,N,0
100,941,N,0
100,941,N,0
100,942,N,0
100,944,N,0
100,946,N,0
100,945,N,0
100,942,N,0
100,938,N,0
100,937,N,0
100,942,N,0
100,946,N,0
100,946,N,0
100,942,N,0
100,938,N,0
100,935,N,0
100,935,N,0
100,936,N,0
100,939,N,0
100,938,N,0
100,937,N,0
100,933,N,0
100,936,N,0
100,937,N,0
100,939,N,0
100,938,N,0
100,936,N,0
100,940,N,0
100,942,N,0
100,944,N,0
100,945,N,0
100,948,N,0
100,950,N,0
100,948,N,0
100,954,N,0
100,960,N,0
100,962,N,0
100,966,N,0
100,966,N,0
100,967,N,0
100,969,N,0
100,973,N,0
100,974,N,0
100,970,N,0
100,968,N,0
100,968,N,0
100,971,N,0
100,973,N,0
100,973,N,0
100,970,N,0
100,969,N,0
100,968,N,0
100,970,N,0
100,973,N,0
100,974,N,0
100,971,N,0
100,965,N,0
100,964,N,0
100,965,N,0
100,966,N,0
100,969,N,0
100,971,N,0
100,970,N,0
100,969,N,0
100,968,N,0
100,970,N,0
100,974,N,0
100,973,N,0
100,972,N,0
100,971,N,0
100,974,N,0
100,971,N,0
100,971,N,0
100,968,N,0
100,969,N,0
100,965,N,0
100,968,N,0
100,970,N,0
100,969,N,0
100,964,N,0
100,959,N,0
100,957,N,0
100,962,N,0
100,966,N,0
100,967,N,0
100,965,N,0
100,963,N,0
100,962,N,0
100,961,N,0
100,959,N,0
100,961,N,0
100,958,N,0
100,960,N,0
100,958,N,0
100,964,N,0
100,965,N,0
100,964,N,0
100,963,N,0
100,962,N,0
100,961,N,0
100,963,N,0
100,962,N,0
100,961,N,0
100,962,N,0
100,961,N,0
100,962,N,0
100,967,N,0
100,968,N,0
100,966,N,0
100,963,N,0
100,963,N,0
100,960,N,0
100,961,N,0
100,965,N,0
100,966,N,0
100,971,N,0
100,970,N,0
100,969,N,0
100,970,N,0
100,974,N,0
100,976,N,0
100,978,N,0
100,977,N,0
100,980,N,0
100,983,N,0
100,982,N,0
100,987,N,0
100,986,N,0
100,982,N,0
100,985,N,0
100,989,N,0
100,991,N,0
100,991,N,0
100,989,N,0
100,986,N,0
100,984,N,0
100,985,N,0
100,989,N,0
100,991,N,0
100,989,N,0
100,988,N,0
100,986,N,0
100,987,N,0
100,990,N,0
100,993,N,0
100,990,N,0
100,983,N,0
100,977,N,0
100,975,N,0
100,972,N,0
100,967,N,0
100,963,N,0
100,961,N,0
100,959,N,0
100,962,N,0
100,961,N,0
100,961,N,0
100,964,N,0
100,961,N,0
100,960,N,0
100,961,N,0
100,964,N,0
100,962,N,0
100,962,N,0
100,960,N,0
100,959,N,0
100,958,N,0
100,962,N,0
100,962,N,0
100,959,N,0
100,958,N,0
100,959,N,0
100,962,N,0
100,962,N,0
100,958,N,0
100,953,N,0
100,945,N,0
100,939,N,0
100,939,N,0
100,932,N,0
100,927,N,0
100,927,N,0
100,945,N,0
100,970,N,0
100,999,N,0
100,1027,N,0
100,1055,N,0
100,1088,N,0
100,1134,N,0
100,1178,N,0
100,1211,N,0
100,1234,N,0
100,1247,N,0
100,1244,N,0
100,1208,N,0
100,1132,N,0
100,1044,N,0
100,976,N,0
100,942,N,0
100,933,N,0
100,936,N,0
100,941,N,0
100,951,N,0
100,954,N,0
100,953,N,0
100,952,N,0
100,950,N,0
100,949,N,0
100,953,N,0
100,955,N,0
100,955,N,0
100,953,N,0
100,953,N,0
100,951,N,0
100,949,N,0
100,949,N,0
100,952,N,0
100,951,N,0
100,947,N,0
100,946,N,0
100,949,N,0
100,950,N,0
100,949,N,0
100,951,N,0
100,947,N,0
100,946,N,0
100,948,N,0
100,950,N,0
100,950,N,0
100,949,N,0
100,948,N,0
100,947,N,0
100,948,N,0
100,952,N,0
100,954,N,0
100,950,N,0
100,947,N,0
100,949,N,0
100,951,N,0
100,954,N,0
100,952,N,0
100,951,N,0
100,950,N,0
100,950,N,0
100,952,N,0
100,952,N,0
100,951,N,0
100,947,N,0
100,946,N,0
100,948,N,0
100,950,N,0
100,950,N,0
100,948,N,0
100,948,N,0
100,946,N,0
100,944,N,0
100,945,N,0
100,947,N,0
100,947,N,0
100,947,N,0
100,945,N,0
100,944,N,0
100,946,N,0
100,949,N,0
100,950,N,0
100,948,N,0
100,947,N,0
100,945,N,0
100,944,N,0
100,945,N,0
100,944,N,0
100,942,N,0
100,939,N,0
100,939,N,0
100,940,N,0
100,939,N,0
100,939,N,0
100,936,N,0
100,938,N,0
100,935,N,0
100,935,N,0
100,940,N,0
100,937,N,0
100,938,N,0
100,937,N,0
100,938,N,0
100,943,N,0
100,945,N,0
100,947,N,0
100,950,N,0
100,953,N,0
100,952,N,0
100,960,N,0
100,963,N,0
100,965,N,0
100,967,N,0
100,966,N,0
100,968,N,0
100,971,N,0
100,975,N,0
100,977,N,0
100,979,N,0
100,979,N,0
100,977,N,0
100,980,N,0
100,982,N,0
100,983,N,0
100,983,N,0
100,981,N,0
100,983,N,0
100,983,N,0
100,985,N,0
100,984,N,0
100,984,N,0
100,982,N,0
100,982,N,0
100,983,N,0
100,986,N,0
100,985,N,0
100,982,N,0
100,981,N,0
100,981,N,0
100,982,N,0
100,985,N,0
100,980,N,0
100,981,N,0
100,980,N,0
100,980,N,0
100,979,N,0
100,982,N,0
100,984,N,0
100,982,N,0
100,979,N,0
100,978,N,0
100,980,N,0
100,981,N,0
100,981,N,0
100,979,N,0
100,977,N,0
100,974,N,0
100,979,N,0
100,979,N,0
100,978,N,0
100,975,N,0
100,977,N,0
100,977,N,0
100,976,N,0
100,977,N,0
100,978,N,0
100,977,N,0
100,976,N,0
100,977,N,0
100,978,N,0
100,979,N,0
100,980,N,0
100,977,N,0
100,975,N,0
100,974,N,0
100,977,N,0
100,978,N,0
100,978,N,0
100,976,N,0
100,976,N,0
100,975,N,0
100,976,N,0
100,978,N,0
100,977,N,0
100,977,N,0
100,973,N,0
100,975,N,0
100,979,N,0
100,981,N,0
100,984,N,0
100,983,N,0
100,981,N,0
100,982,N,0
100,986,N,0
100,988,N,0
100,990,N,0
100,991,N,0
100,989,N,0
100,993,N,0
100,996,N,0
100,999,N,0
100,1001,N,0
100,999,N,0
100,998,N,0
100,999,N,0
100,1002,N,0
100,1003,N,0
100,1002,N,0
100,996,N,0
100,995,N,0
100,996,N,0
100,999,N,0
100,1001,N,0
100,1001,N,0
100,1002,N,0
100,1006,N,0
100,1006,N,0
100,1004,N,0
100,997,N,0
100,992,N,0
100,991,N,0
100,987,N,0
100,983,N,0
100,980,N,0
100,980,N,0
100,977,N,0
100,975,N,0
100,971,N,0
100,971,N,0
100,974,N,0
100,975,N,0
100,976,N,0
100,972,N,0
100,971,N,0
100,970,N,0
100,969,N,0
100,972,N,0
100,973,N,0
100,971,N,0
100,971,N,0
100,970,N,0
100,971,N,0
100,974,N,0
100,975,N,0
100,973,N,0
100,974,N,0
100,974,N,0
100,973,N,0
100,973,N,0
100,973,N,0
100,969,N,0
100,960,N,0
100,951,N,0
100,949,N,0
100,947,N,0
100,940,N,0
100,934,N,0
100,938,N,0
100,962,N,0
100,997,N,0
100,1036,N,0
100,1083,N,0
100,1142,N,0
100,1193,N,0
100,1226,N,0
100,1228,N,0
100,1186,N,0
100,1101,N,0
100,1004,N,0
100,945,N,0
100,934,N,0
100,946,N,0
100,963,N,0
100,970,N,0
100,968,N,0
100,964,N,0
100,962,N,0
100,965,N,0
100,967,N,0
100,966,N,0
100,963,N,0
100,961,N,0
100,960,N,0
100,960,N,0
100,963,N,0
100,964,N,0
100,962,N,0
100,961,N,0
100,960,N,0
100,961,N,0
100,962,N,0
100,963,N,0
100,961,N,0
100,960,N,0
100,958,N,0
100,961,N,0
100,962,N,0
100,964,N,0
100,962,N,0
100,959,N,0
100,958,N,0
100,959,N,0
100,963,N,0
100,964,N,0
100,962,N,0
100,959,N,0
100,959,N,0
100,962,N,0
100,964,N,0
100,965,N,0
100,964,N,0
100,962,N,0
100,961,N,0
100,963,N,0
100,966,N,0
100,964,N,0
100,964,N,0
100,961,N,0
100,961,N,0
100,963,N,0
100,963,N,0
100,964,N,0
100,963,N,0
100,961,N,0
100,962,N,0
100,963,N,0
100,963,N,0
100,964,N,0
100,962,N,0
100,963,N,0
100,963,N,0
100,966,N,0
100,965,N,0
100,968,N,0
100,967,N,0
100,965,N,0
100,967,N,0
100,967,N,0
100,966,N,0
100,966,N,0
100,966,N,0
100,964,N,0
100,963,N,0
100,965,N,0
100,963,N,0
100,962,N,0
100,965,N,0
100,962,N,0
100,962,N,0
100,965,N,0
100,966,N,0
100,968,N,0
100,966,N,0
100,963,N,0
100,963,N,0
100,965,N,0
100,968,N,0
100,970,N,0
100,972,N,0
100,971,N,0
100,973,N,0
100,976,N,0
100,979,N,0
100,980,N,0
100,982,N,0
100,980,N,0
100,979,N,0
100,984,N,0
100,988,N,0
100,987,N,0
100,987,N,0
100,985,N,0
100,983,N,0
100,987,N,0
100,988,N,0
100,988,N,0
100,986,N,0
100,985,N,0
100,983,N,0
100,985,N,0
100,989,N,0
100,989,N,0
100,988,N,0
100,986,N,0
100,985,N,0
100,986,N,0
100,989,N,0
100,989,N,0
100,987,N,0
100,987,N,0
100,987,N,0
100,988,N,0
100,991,N,0
100,989,N,0
100,988,N,0
100,988,N,0
100,986,N,0
100,986,N,0
100,987,N,0
100,989,N,0
100,984,N,0
100,981,N,0
100,981,N,0
100,983,N,0
100,987,N,0
100,984,N,0
100,982,N,0
100,982,N,0
100,980,N,0
100,982,N,0
100,984,N,0
100,982,N,0
100,981,N,0
100,981,N,0
100,980,N,0
100,982,N,0
100,982,N,0
100,982,N,0
100,981,N,0
100,979,N,0
100,977,N,0
100,980,N,0
100,982,N,0
100,984,N,0
100,980,N,0
100,978,N,0
100,977,N,0
100,980,N,0
100,982,N,0
100,982,N,0
100,978,N,0
100,977,N,0
100,978,N,0
100,979,N,0
100,983,N,0
100,982,N,0
100,981,N,0
100,981,N,0
100,978,N,0
100,982,N,0
100,986,N,0
100,989,N,0
100,991,N,0
100,994,N,0
100,998,N,0
100,1003,N,0
100,1003,N,0
100,1004,N,0
100,1002,N,0
100,999,N,0
100,1003,N,0
100,1006,N,0
100,1007,N,0
100,1007,N,0
100,1008,N,0
100,1005,N,0
100,1006,N,0
100,1008,N,0
100,1006,N,0
100,1006,N,0
100,1005,N,0
100,1004,N,0
100,1003,N,0
100,1007,N,0
100,1008,N,0
100,1011,N,0
100,1012,N,0
100,1012,N,0
100,1007,N,0
100,1001,N,0
100,998,N,0
100,998,N,0
100,995,N,0
100,991,N,0
100,987,N,0
100,986,N,0
100,984,N,0
100,978,N,0
100,978,N,0
100,976,N,0
100,977,N,0
100,978,N,0
100,977,N,0
100,975,N,0
100,975,N,0
100,975,N,0
100,975,N,0
100,975,N,0
100,976,N,0
100,976,N,0
100,975,N,0
100,972,N,0
100,973,N,0
100,974,N,0
100,974,N,0
100,973,N,0
100,972,N,0
100,972,N,0
100,970,N,0
100,972,N,0
100,975,N,0
100,977,N,0
100,976,N,0
100,969,N,0
100,961,N,0
100,955,N,0
100,952,N,0
100,949,N,0
100,938,N,0
100,931,N,0
100,938,N,0
100,963,N,0
100,992,N,0
100,1023,N,0
100,1064,N,0
100,1120,N,0
100,1173,N,0
100,1208,N,0
100,1216,N,0
100,1186,N,0
100,1122,N,0
100,1040,N,0
100,973,N,0
100,939,N,0
100,935,N,0
100,948,N,0
100,959,N,0
100,960,N,0
100,961,N,0
100,963,N,0
100,968,N,0
100,966,N,0
100,966,N,0
100,964,N,0
100,960,N,0
100,960,N,0
100,957,N,0
100,959,N,0
100,960,N,0
100,960,N,0
100,961,N,0
100,962,N,0
100,962,N,0
100,958,N,0
100,956,N,0
100,954,N,0
100,955,N,0
100,961,N,0
100,962,N,0
100,964,N,0
100,964,N,0
100,962,N,0
100,962,N,0
100,960,N,0
100,962,N,0
100,958,N,0
100,956,N,0
100,954,N,0
100,957,N,0
100,961,N,0
100,963,N,0
100,962,N,0
100,960,N,0
100,959,N,0
100,958,N,0
100,961,N,0
100,958,N,0
100,957,N,0
100,954,N,0
100,950,N,0
100,952,N,0
100,952,N,0
100,955,N,0
100,956,N,0
100,958,N,0
100,956,N,0
100,951,N,0
100,953,N,0
100,956,N,0
100,955,N,0
100,955,N,0
100,953,N,0
100,952,N,0
100,954,N,0
100,959,N,0
100,960,N,0
100,959,N,0
100,959,N,0
100,958,N,0
100,961,N,0
100,960,N,0
100,962,N,0
100,960,N,0
100,960,N,0
100,957,N,0
100,954,N,0
100,954,N,0
100,953,N,0
100,952,N,0
100,950,N,0
100,949,N,0
100,954,N,0
100,956,N,0
100,954,N,0
100,953,N,0
100,953,N,0
100,952,N,0
100,951,N,0
100,945,N,0
100,945,N,0
100,945,N,0
100,944,N,0
100,947,N,0
100,949,N,0
100,954,N,0
100,956,N,0
100,955,N,0
100,952,N,0
100,951,N,0
100,952,N,0
100,954,N,0
100,954,N,0
100,955,N,0
100,954,N,0
100,956,N,0
100,961,N,0
100,963,N,0
100,968,N,0
100,969,N,0
100,965,N,0
100,965,N,0
100,968,N,0
100,968,N,0
100,972,N,0
100,973,N,0
100,974,N,0
100,976,N,0
100,981,N,0
100,982,N,0
100,981,N,0
100,980,N,0
100,980,N,0
100,976,N,0
100,976,N,0
100,980,N,0
100,980,N,0
100,977,N,0
100,978,N,0
100,977,N,0
100,980,N,0
100,982,N,0
100,981,N,0
100,979,N,0
100,977,N,0
100,975,N,0
100,977,N,0
100,977,N,0
100,977,N,0
100,976,N,0
100,975,N,0
100,975,N,0
100,975,N,0
100,975,N,0
100,976,N,0
100,976,N,0
100,973,N,0
100,972,N,0
100,974,N,0
100,977,N,0
100,979,N,0
100,980,N,0
100,975,N,0
100,972,N,0
100,973,N,0
100,976,N,0
100,974,N,0
100,975,N,0
100,975,N,0
100,975,N,0
100,974,N,0
100,974,N,0
100,970,N,0
100,970,N,0
100,969,N,0
100,973,N,0
100,974,N,0
100,974,N,0
100,972,N,0
100,970,N,0
100,966,N,0
100,965,N,0
100,965,N,0
100,969,N,0
100,969,N,0
100,967,N,0
100,966,N,0
100,963,N,0
100,964,N,0
100,963,N,0
100,967,N,0
100,967,N,0
100,967,N,0
100,969,N,0
100,973,N,0
100,972,N,0
100,975,N,0
100,977,N,0
100,974,N,0
100,974,N,0
100,977,N,0
100,978,N,0
100,980,N,0
100,981,N,0
100,980,N,0
100,978,N,0
100,981,N,0
100,983,N,0
100,986,N,0
100,987,N,0
100,986,N,0
100,986,N,0
100,989,N,0
100,990,N,0
100,990,N,0
100,992,N,0
100,989,N,0
100,988,N,0
100,992,N,0
100,993,N,0
100,991,N,0
100,990,N,0
100,990,N,0
100,986,N,0
100,993,N,0
100,1001,N,0
100,1002,N,0
100,991,N,0
100,978,N,0
100,974,N,0
100,978,N,0
100,979,N,0
100,980,N,0
100,977,N,0
100,974,N,0
100,968,N,0
100,969,N,0
100,969,N,0
100,966,N,0
100,966,N,0
100,962,N,0
100,962,N,0
100,965,N,0
100,966,N,0
100,964,N,0
100,962,N,0
100,959,N,0
100,960,N,0
100,960,N,0
100,963,N,0
100,964,N,0
100,965,N,0
100,964,N,0
100,960,N,0
100,961,N,0
100,964,N,0
100,969,N,0
100,970,N,0
100,968,N,0
100,963,N,0
100,961,N,0
100,961,N,0
100,958,N,0
100,952,N,0
100,943,N,0
100,936,N,0
100,934,N,0
100,932,N,0
100,927,N,0
100,925,N,0
100,938,N,0
100,965,N,0
100,998,N,0
100,1030,N,0
100,1065,N,0
100,1105,N,0
100,1154,N,0
100,1192,N,0
100,1225,N,0
100,1236,N,0
100,1223,N,0
100,1174,N,0
100,1096,N,0
100,1018,N,0
100,956,N,0
100,933,N,0
100,929,N,0
100,934,N,0
100,942,N,0
100,947,N,0
100,950,N,0
100,949,N,0
100,948,N,0
100,949,N,0
100,947,N,0
100,947,N,0
100,947,N,0
100,949,N,0
100,953,N,0
100,955,N,0
100,951,N,0
100,950,N,0
100,950,N,0
100,953,N,0
100,953,N,0
100,951,N,0
100,950,N,0
100,947,N,0
100,948,N,0
100,950,N,0
100,950,N,0
100,947,N,0
100,946,N,0
100,946,N,0
100,947,N,0
100,950,N,0
100,948,N,0
100,944,N,0
100,941,N,0
100,943,N,0
100,946,N,0
100,949,N,0
100,949,N,0
100,948,N,0
100,945,N,0
100,944,N,0
100,945,N,0
100,946,N,0
100,946,N,0
100,946,N,0
100,944,N,0
100,945,N,0
100,945,N,0
100,946,N,0
100,947,N,0
100,945,N,0
100,947,N,0
100,947,N,0
100,947,N,0
100,948,N,0
100,947,N,0
100,948,N,0
100,947,N,0
100,945,N,0
100,948,N,0
100,947,N,0
100,948,N,0
100,948,N,0
100,948,N,0
100,946,N,0
100,948,N,0
100,949,N,0
100,949,N,0
100,947,N,0
100,946,N,0
100,946,N,0
100,945,N,0
100,946,N,0
100,948,N,0
100,944,N,0
100,945,N,0
100,944,N,0
100,943,N,0
100,945,N,0
100,943,N,0
100,942,N,0
100,942,N,0
100,939,N,0
100,939,N,0
100,940,N,0
100,941,N,0
100,939,N,0
100,936,N,0
100,935,N,0
100,938,N,0
100,939,N,0
100,939,N,0
100,938,N,0
100,936,N,0
100,937,N,0
100,940,N,0
100,942,N,0
100,942,N,0
100,941,N,0
100,944,N,0
100,944,N,0
100,947,N,0
100,950,N,0
100,952,N,0
100,956,N,0
100,957,N,0
100,959,N,0
100,960,N,0
100,964,N,0
100,967,N,0
100,968,N,0
100,968,N,0
100,971,N,0
100,972,N,0
100,974,N,0
100,974,N,0
100,975,N,0
100,974,N,0
100,973,N,0
100,977,N,0
100,977,N,0
100,978,N,0
100,976,N,0
100,974,N,0
100,974,N,0
100,976,N,0
100,978,N,0
100,979,N,0
100,976,N,0
100,976,N,0
100,973,N,0
100,975,N,0
100,979,N,0
100,978,N,0
100,979,N,0
100,975,N,0
100,972,N,0
100,973,N,0
100,978,N,0
100,978,N,0
100,976,N,0
100,976,N,0
100,975,N,0
100,976,N,0
100,979,N,0
100,977,N,0
100,975,N,0
100,975,N,0
100,973,N,0
100,974,N,0
100,973,N,0
100,976,N,0
100,972,N,0
100,973,N,0
100,970,N,0
100,973,N,0
100,974,N,0
100,975,N,0
100,973,N,0
100,968,N,0
100,968,N,0
100,970,N,0
100,973,N,0
100,973,N,0
100,972,N,0
100,970,N,0
100,970,N,0
100,969,N,0
100,973,N,0
100,972,N,0
100,970,N,0
100,967,N,0
100,966,N,0
100,967,N,0
100,969,N,0
100,970,N,0
100,969,N,0
100,968,N,0
100,970,N,0
100,972,N,0
100,974,N,0
100,973,N,0
100,973,N,0
100,972,N,0
100,974,N,0
100,977,N,0
100,982,N,0
100,982,N,0
100,982,N,0
100,982,N,0
100,985,N,0
100,990,N,0
100,991,N,0
100,994,N,0
100,991,N,0
100,994,N,0
100,993,N,0
100,995,N,0
100,994,N,0
100,992,N,0
100,991,N,0
100,988,N,0
100,989,N,0
100,993,N,0
100,992,N,0
100,994,N,0
100,997,N,0
100,1000,N,0
100,998,N,0
100,991,N,0
100,988,N,0
100,981,N,0
100,981,N,0
100,978,N,0
100,974,N,0
100,974,N,0
100,974,N,0
100,972,N,0
100,967,N,0
100,968,N,0
100,966,N,0
100,966,N,0
100,971,N,0
100,971,N,0
100,972,N,0
100,969,N,0
100,968,N,0
100,968,N,0
100,967,N,0
100,969,N,0
100,966,N,0
100,965,N,0
100,962,N,0
100,963,N,0
100,964,N,0
100,965,N,0
100,963,N,0
100,958,N,0
100,960,N,0
100,962,N,0
100,962,N,0
100,963,N,0
100,961,N,0
100,960,N,0
100,960,N,0
100,960,N,0
100,958,N,0
100,951,N,0
100,943,N,0
100,937,N,0
100,930,N,0
100,925,N,0
100,932,N,0
100,954,N,0
100,986,N,0
100,1023,N,0
100,1060,N,0
100,1109,N,0
100,1164,N,0
100,1211,N,0
100,1241,N,0
100,1248,N,0
100,1224,N,0
100,1164,N,0
100,1076,N,0
100,992,N,0
100,939,N,0
100,927,N,0
100,935,N,0
100,950,N,0
100,957,N,0
100,957,N,0
100,955,N,0
100,955,N,0
100,952,N,0
100,955,N,0
100,955,N,0
100,954,N,0
100,951,N,0
100,950,N,0
100,949,N,0
100,951,N,0
100,954,N,0
100,953,N,0
100,950,N,0
100,950,N,0
100,950,N,0
100,949,N,0
100,952,N,0
100,951,N,0
100,950,N,0
100,948,N,0
100,948,N,0
100,951,N,0
100,952,N,0
100,953,N,0
100,954,N,0
100,952,N,0
100,952,N,0
100,951,N,0
100,952,N,0
100,952,N,0
100,954,N,0
100,952,N,0
100,951,N,0
100,953,N,0
100,952,N,0
100,950,N,0
100,951,N,0
100,950,N,0
100,949,N,0
100,951,N,0
100,952,N,0
100,952,N,0
100,952,N,0
100,949,N,0
100,950,N,0
100,951,N,0
100,950,N,0
100,951,N,0
100,950,N,0
100,949,N,0
100,949,N,0
100,948,N,0
100,948,N,0
100,949,N,0
100,948,N,0
100,948,N,0
100,950,N,0
100,951,N,0
100,951,N,0
100,953,N,0
100,952,N,0
100,951,N,0
100,951,N,0
100,950,N,0
100,953,N,0
100,953,N,0
100,949,N,0
100,950,N,0
100,949,N,0
100,949,N,0
100,950,N,0
100,950,N,0
100,950,N,0
100,948,N,0
100,948,N,0
100,950,N,0
100,947,N,0
100,950,N,0
100,951,N,0
100,951,N,0
100,950,N,0
100,949,N,0
100,953,N,0
100,955,N,0
100,954,N,0
100,953,N,0
100,952,N,0
100,954,N,0
100,954,N,0
100,952,N,0
100,954,N,0
100,952,N,0
100,953,N,0
100,955,N,0
100,957,N,0
100,959,N,0
100,958,N,0
100,960,N,0
100,960,N,0
100,964,N,0
100,967,N,0
100,969,N,0
100,969,N,0
100,968,N,0
100,969,N,0
100,973,N,0
100,977,N,0
100,975,N,0
100,977,N,0
100,975,N,0
100,977,N,0
100,981,N,0
100,982,N,0
100,983,N,0
100,982,N,0
100,983,N,0
100,981,N,0
100,979,N,0
100,980,N,0
100,981,N,0
100,979,N,0
100,978,N,0
100,978,N,0
100,980,N,0
100,979,N,0
100,983,N,0
100,978,N,0
100,980,N,0
100,975,N,0
100,977,N,0
100,978,N,0
100,980,N,0
100,978,N,0
100,975,N,0
100,976,N,0
100,975,N,0
100,980,N,0
100,979,N,0
100,977,N,0
100,978,N,0
100,975,N,0
100,977,N,0
100,977,N,0
100,980,N,0
100,977,N,0
100,976,N,0
100,975,N,0
100,976,N,0
100,978,N,0
100,976,N,0
100,973,N,0
100,972,N,0
100,972,N,0
100,971,N,0
100,976,N,0
100,974,N,0
100,973,N,0
100,972,N,0
100,970,N,0
100,970,N,0
100,974,N,0
100,972,N,0
100,970,N,0
